antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'On_time_delivery', 'Category_health_beauty'})",frozenset({'Positive_review'}),0.07834189355029317,0.7680469069587746,0.06575155674742057,0.839289858435832,1.0927585943404905,1.0,0.005581307720824331,1.4433009067359428,0.09210009552410597,0.0842280550574097,0.30714378731908215,0.46244931795491134
"frozenset({'Light', 'On_time_delivery', 'Category_health_beauty'})",frozenset({'Positive_review'}),0.03999818190082269,0.7680469069587746,0.033507567837825554,0.8377272727272728,1.0907241017927025,1.0,0.002787087944924247,1.4294028142596524,0.0866434449999914,0.04326138750982947,0.30040714204278246,0.44067712687719435
"frozenset({'On_time_delivery', 'Category_health_beauty', 'Medium'})",frozenset({'Positive_review'}),0.043107131494022996,0.7680469069587746,0.036007454206626974,0.8353015605229862,1.0875658152579755,1.0,0.0028991551947774308,1.4083502781069033,0.08414256158369858,0.046452445174152694,0.28994937158375506,0.44109170156485805
"frozenset({'On_time_delivery', 'Medium', 'Expensive'})",frozenset({'Positive_review'}),0.08192354892959411,0.7680469069587746,0.06840598154629335,0.8349977807367953,1.0871702928186056,1.0,0.005484853183832766,1.4057574139122542,0.08733575528556256,0.08752442542104774,0.2886397111597102,0.46203131470766073
"frozenset({'Light', 'On_time_delivery', 'Speed_Normal'})",frozenset({'Positive_review'}),0.10066815144766147,0.7680469069587746,0.08395072951229489,0.833935344049124,1.085786996202155,1.0,0.006632867163661002,1.3967637587485198,0.08785305166698695,0.10697572050783058,0.2840593165905266,0.47161975691135194
"frozenset({'Light', 'Speed_Normal'})",frozenset({'Positive_review'}),0.10179537293759375,0.7680469069587746,0.08481432662151721,0.8331844972316486,1.0848093907842145,1.0,0.006630705294083383,1.3904768393338556,0.08703926590201821,0.10803988095927371,0.2808222534083515,0.47180653686636576
"frozenset({'On_time_delivery', 'Category_sports_leisure'})",frozenset({'Positive_review'}),0.07107858733693923,0.7680469069587746,0.05914276623789828,0.8320757130067784,1.0833657494976938,1.0,0.004551077082762978,1.3812956850642357,0.08283875893202085,0.0758257383277779,0.2760420445724508,0.45453991002514943
"frozenset({'Heavy', 'Speed_Normal'})",frozenset({'Positive_review'}),0.07842370801327213,0.7680469069587746,0.06524248897777374,0.8319230323403268,1.0831669586880854,1.0,0.005009402605942008,1.3800409197701038,0.08331517727240144,0.08351272414154225,0.2753838051652943,0.4584345008190526
"frozenset({'On_time_delivery', 'Heavy', 'Speed_Normal'})",frozenset({'Positive_review'}),0.0778964592518522,0.7680469069587746,0.06479705467933276,0.8318356867779204,1.0830532344329455,1.0,0.004968920087907461,1.3793241181611797,0.08316240818877946,0.08295123938089143,0.27500723953617856,0.4581008494607565
"frozenset({'On_time_delivery', 'Speed_Normal'})",frozenset({'Positive_review'}),0.2591427662378983,0.7680469069587746,0.215535657470115,0.8317255410951696,1.0829098243342226,1.0,0.01650185740035645,1.3784212681522225,0.10334255045177401,0.2655511502363192,0.27453237765222327,0.5561768942796683
frozenset({'Speed_Normal'}),frozenset({'Positive_review'}),0.26152447616017455,0.7680469069587746,0.21743557111040407,0.8314157600194654,1.0825064881930344,1.0,0.016572506101568213,1.3758883574645384,0.10320993120850759,0.2677330169354929,0.2731968443698575,0.5572588511420694
"frozenset({'Light', 'On_time_delivery', 'Expensive'})",frozenset({'Positive_review'}),0.05443388936866506,0.7680469069587746,0.04512522158083723,0.8289913159652638,1.079349852794551,1.0,0.003317441217497906,1.3563819542293523,0.07774849485529678,0.058049653269093573,0.2627445411803902,0.44387226322118367
"frozenset({'Medium', 'Speed_Normal'})",frozenset({'Positive_review'}),0.13518476432889415,0.7680469069587746,0.11174037543748011,0.8265752135027906,1.0762040781802895,1.0,0.007912135326722067,1.3374852449073522,0.08187668455334646,0.1411770110718059,0.252328200398749,0.4860308040906939
"frozenset({'On_time_delivery', 'Medium', 'Speed_Normal'})",frozenset({'Positive_review'}),0.13403027135130222,0.7680469069587746,0.11077678287350574,0.8265056972327726,1.0761135677317892,1.0,0.007835247523292815,1.3369493369037626,0.08167727906637852,0.1399933369329213,0.25202850070901167,0.48536874536034114
"frozenset({'Light', 'On_time_delivery', 'Cheap', 'Speed_Normal'})",frozenset({'Positive_review'}),0.0617699195491114,0.7680469069587746,0.05101586291532203,0.8259013980868285,1.0753267679406973,1.0,0.00357366726253467,1.3323087634954571,0.07466198361187489,0.0655056494537305,0.24942323626514992,0.4461621230157657
"frozenset({'Light', 'Cheap', 'Speed_Normal'})",frozenset({'Positive_review'}),0.06246079723648925,0.7680469069587746,0.05153402118085541,0.8250618541696987,1.074233678560969,1.0,0.003561199057190663,1.3259148937489675,0.0737076867559158,0.06615630579640802,0.2458037806841864,0.44607967307545165
"frozenset({'On_time_delivery', 'Cheap', 'Speed_Normal'})",frozenset({'Positive_review'}),0.09784100722694423,0.7680469069587746,0.08024180719058224,0.8201245006039207,1.0678052254013457,1.0,0.005095324216196601,1.2895202171501585,0.0703862843512312,0.10213479895863464,0.2245177805664797,0.4622998196896913
"frozenset({'On_time_delivery', 'Speed_Slow', 'Medium', 'Expensive'})",frozenset({'Positive_review'}),0.05489750465887914,0.7680469069587746,0.04498886414253898,0.8195065408180163,1.0670006394049625,1.0,0.0028250054895319343,1.2851052558495053,0.06644087721809769,0.05782960773086856,0.22185362214633494,0.43904110669538865
"frozenset({'Cheap', 'Speed_Normal'})",frozenset({'Positive_review'}),0.09897731921276305,0.7680469069587746,0.08110540429980455,0.8194342395297575,1.0669065028520988,1.0,0.0050861804193705895,1.2845906800777522,0.06959952004986812,0.10319819559308309,0.22154191564002848,0.4625168925163612
"frozenset({'On_time_delivery', 'Expensive'})",frozenset({'Positive_review'}),0.3011135857461025,0.7680469069587746,0.24655242943502567,0.8188020770438352,1.0660834248861637,1.0,0.015283071259465902,1.2801090059809308,0.0886941045698238,0.299720414184836,0.21881652630534137,0.5699071399078969
"frozenset({'On_time_delivery', 'Speed_Slow', 'Category_health_beauty'})",frozenset({'Positive_review'}),0.04431616744693423,0.7680469069587746,0.03628016908322349,0.8186666666666668,1.0659071200590216,1.0,0.0022432737473385214,1.2791530866244052,0.06469917344463554,0.04674780082695935,0.21823274285415714,0.4329517925410409
"frozenset({'On_time_delivery', 'Speed_Slow', 'Category_sports_leisure'})",frozenset({'Positive_review'}),0.04355256579246398,0.7680469069587746,0.03558020089995909,0.8169484450010437,1.063669988901985,1.0,0.0021297874529385974,1.2671462585638666,0.06258449637728379,0.04584963568633882,0.21082511727307598,0.4316370010870834
"frozenset({'On_time_delivery', 'Heavy', 'Expensive'})",frozenset({'Positive_review'}),0.16475614744784328,0.7680469069587746,0.1330212263078951,0.8073824762745531,1.051215061162781,1.0,0.006480776858135251,1.2042159433626949,0.05833011507960055,0.16632189133894065,0.1695841551411744,0.4902883099454409
"frozenset({'Light', 'On_time_delivery'})",frozenset({'Positive_review'}),0.3374210263169856,0.7680469069587746,0.27170583155311123,0.8052427393717334,1.048429115560458,1.0,0.012550655947495104,1.1909856007060733,0.06971557518866812,0.32587932575939293,0.16035928611802513,0.5795023837823763
"frozenset({'On_time_delivery', 'Category_watches_gifts'})",frozenset({'Positive_review'}),0.04862506249715922,0.7680469069587746,0.03909822280805418,0.8040755281361003,1.04690940208325,1.0,0.0017518939564339295,1.1838903575167128,0.04709763404271891,0.05028233396074213,0.1553271857897675,0.4274907816206309
frozenset({'On_time_delivery'}),frozenset({'Positive_review'}),0.9221853552111268,0.7680469069587746,0.7413935730194082,0.8039528808714081,1.046749714877194,1.0,0.03311196330682342,1.1831497145800034,0.5739509458381209,0.7813694587888137,0.15479842687957554,0.8846250692512896
"frozenset({'On_time_delivery', 'Medium'})",frozenset({'Positive_review'}),0.47496022908049634,0.7680469069587746,0.3808281441752648,0.8018105956208851,1.0439604513164489,1.0,0.01603640930155853,1.1703607151345192,0.08020212848817954,0.44170427227868925,0.14556257137778097,0.648825145364562
"frozenset({'Light', 'On_time_delivery', 'Cheap'})",frozenset({'Positive_review'}),0.19927276032907595,0.7680469069587746,0.15967456024726148,0.8012864376625154,1.0432779956570086,1.0,0.0066237330353774715,1.1672735887412078,0.051806289555683956,0.19770386628397768,0.14330281294344732,0.5045916618238366
"frozenset({'Light', 'On_time_delivery', 'Medium'})",frozenset({'Positive_review'}),0.08371437661924458,0.7680469069587746,0.0669060497250125,0.7992181561515909,1.04058508524726,1.0,0.0026094816946197474,1.15524934224805,0.04256552488927278,0.08524635733975769,0.134386003584251,0.44316504394117434
"frozenset({'On_time_delivery', 'Category_housewares'})",frozenset({'Positive_review'}),0.05771555838370983,0.7680469069587746,0.04611608563247125,0.7990234682627185,1.040331600873964,1.0,0.0017878295324643412,1.154130241158887,0.04114259206189307,0.05915000291494199,0.13354666194702727,0.42953339375568905
"frozenset({'On_time_delivery', 'Speed_Slow', 'Expensive'})",frozenset({'Positive_review'}),0.2025180673605745,0.7680469069587746,0.16175628380528156,0.7987251997486309,1.0399432541318767,1.0,0.0062129085657235406,1.1524199390661054,0.048162935461963326,0.1999932563811493,0.13226076181016364,0.5046662488700426
"frozenset({'On_time_delivery', 'Heavy'})",frozenset({'Positive_review'}),0.30536793782100813,0.7680469069587746,0.2438616426526067,0.798582995951417,1.0397581042459447,1.0,0.009324742524802004,1.1516063111795511,0.055047617711218036,0.2939674538381459,0.13164769045444524,0.5580458920388409
"frozenset({'On_time_delivery', 'Cheap'})",frozenset({'Positive_review'}),0.3160129085041589,0.7680469069587746,0.2514431162219899,0.7956735609699968,1.035970008811851,1.0,0.008730379286324391,1.1352084152318898,0.050762786752979246,0.3019914403004629,0.11910448638127012,0.5615267282888545
"frozenset({'On_time_delivery', 'Heavy', 'Medium'})",frozenset({'Positive_review'}),0.11184946138811871,0.7680469069587746,0.08809599563656198,0.7876300390117036,1.0254973125671087,1.0,0.00219036277241251,1.0922123447299035,0.02799453756166527,0.11126036141535213,0.08442712186402448,0.45116568053864897
"frozenset({'On_time_delivery', 'Heavy', 'Speed_Slow', 'Expensive'})",frozenset({'Positive_review'}),0.11310394982046271,0.7680469069587746,0.08901413572110359,0.787011734447838,1.0246922776685061,1.0,0.002144996896676757,1.0890416541958212,0.027170333427591207,0.11237218696565258,0.08176147703144755,0.4514542392013362
"frozenset({'On_time_delivery', 'Cheap', 'Medium'})",frozenset({'Positive_review'}),0.08797781919003682,0.7680469069587746,0.06902413526657879,0.7845629262244265,1.0215039200288563,1.0,0.0014530433566926765,1.0766628462604213,0.023081934165362014,0.08770531568369255,0.07120413463387794,0.4372163067013195
"frozenset({'On_time_delivery', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.2981046316076542,0.7680469069587746,0.23376210172264897,0.7841612539261428,1.0209809411656585,1.0,0.004803761466305179,1.0746591947020208,0.029277565023229302,0.2808326143698057,0.06947243839729314,0.5442602006353837
"frozenset({'On_time_delivery', 'Speed_Slow'})",frozenset({'Positive_review'}),0.5732739420935412,0.7680469069587746,0.44927957820099085,0.7837083551369265,1.0203912652160352,1.0,0.00897830013598283,1.072408937423665,0.046830444202928236,0.5036533542581703,0.06751989366819229,0.6843360391125696
"frozenset({'Light', 'On_time_delivery', 'Speed_Slow'})",frozenset({'Positive_review'}),0.1947729648652334,0.7680469069587746,0.1520294532066724,0.78054699897321,1.0162751674424833,1.0,0.0024346799827398014,1.056960223628518,0.019888214893333308,0.18750770817683393,0.053890602839315016,0.489244963227447
"frozenset({'On_time_delivery', 'Heavy', 'Speed_Slow'})",frozenset({'Positive_review'}),0.20525430662242625,0.7680469069587746,0.16018362801690833,0.7804154302670624,1.0161038644856513,1.0,0.0025386926755859296,1.0563269237147699,0.019941775419150924,0.19699934039151676,0.05332338166359124,0.49448756221421625
"frozenset({'Category_computers_accessories', 'On_time_delivery'})",frozenset({'Positive_review'}),0.06441525385209763,0.7680469069587746,0.050188627789645925,0.7791419700818515,1.0144458144711628,1.0,0.0007146913075780428,1.0502361771821869,0.015220539476763013,0.06415738954609895,0.0478332191116973,0.4222438773701047
"frozenset({'Light', 'On_time_delivery', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.050897686468796874,0.7680469069587746,0.0394800236352893,0.7756742275406322,1.0099308004664187,1.0,0.0003882129715723909,1.0340010891224685,0.010360473556293198,0.05065018368417983,0.03288303027932436,0.4135386843889765
"frozenset({'Light', 'On_time_delivery', 'Cheap', 'Speed_Slow'})",frozenset({'Positive_review'}),0.10935866551520386,0.7680469069587746,0.08479614562974411,0.7753948462177889,1.0095670449193133,1.0,0.000803560831652575,1.03271491831456,0.010639955234143196,0.10698351894117512,0.031678556912833514,0.44289987549914644
"frozenset({'On_time_delivery', 'Heavy', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.07396027453297577,0.7680469069587746,0.05721558110994955,0.7735988200589972,1.0072286120156468,1.0,0.00041062101707568105,1.0245224565599405,0.007749920431370368,0.072905445320916,0.02393549931768216,0.42404686236057126
"frozenset({'On_time_delivery', 'Cheap', 'Speed_Slow'})",frozenset({'Positive_review'}),0.17799190945866097,0.7680469069587746,0.13701195400209082,0.7697650663942799,1.002237050133186,1.0,0.0003058184786799978,1.0074626357025716,0.0027153709746437875,0.16935402316932033,0.007407357293570856,0.4740775763388507
"frozenset({'Category_computers_accessories', 'On_time_delivery', 'Light'})",frozenset({'Positive_review'}),0.03904367983273488,0.7680469069587746,0.03003499840916322,0.769266589057043,1.0015880307403333,1.0,4.762087734250936e-05,1.0052861095984489,0.0016499323266196372,0.03865231633130557,0.005258313576579974,0.404186135726784
"frozenset({'Speed_Slow', 'Medium', 'Expensive'})",frozenset({'Positive_review'}),0.061588109631380394,0.7680469069587746,0.047052406708785965,0.7639852398523985,0.9947116939478878,1.0,-0.0002501503990336648,0.9827906224854921,-0.005633423146733907,0.06012452374314654,-0.017510726212451217,0.4126238263554386
"frozenset({'On_time_delivery', 'Category_bed_bath_table', 'Heavy'})",frozenset({'Positive_review'}),0.044507067860551794,0.7680469069587746,0.033943911640379985,0.7626633986928105,0.9929906517203733,1.0,-0.00023960416772110527,0.977316990989535,-0.007333450892172369,0.043595521359937425,-0.023209469618959994,0.40342925050691136
"frozenset({'On_time_delivery', 'Category_furniture_decor'})",frozenset({'Positive_review'}),0.06803327121494478,0.7680469069587746,0.05187036952865779,0.7624265098877606,0.9926822215933803,1.0,-0.0003823739982679805,0.9763424906189713,-0.007847781625438244,0.06614348476242364,-0.024230748541969674,0.4149809643498385
"frozenset({'Speed_Slow', 'Category_sports_leisure'})",frozenset({'Positive_review'}),0.04888868687786919,0.7680469069587746,0.03725285214308441,0.7619933060617331,0.992118188560889,1.0,-0.0002959525987390535,0.9745654174810239,-0.008283593520158453,0.04777950075201996,-0.026098384020969402,0.4052483307640626
"frozenset({'On_time_delivery', 'Cheap', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.05044316167446934,0.7680469069587746,0.03826189718649152,0.7585150477563525,0.9875894829911296,1.0,-0.00048081711480606193,0.9605281442431041,-0.013061187986577667,0.0490393689778513,-0.04109390858921659,0.4041660918574398
"frozenset({'Speed_Slow', 'Medium', 'Expensive'})","frozenset({'On_time_delivery', 'Positive_review'})",0.061588109631380394,0.7413935730194082,0.04498886414253898,0.7304797047970479,0.9852792516424005,1.0,-0.0006721645125811609,0.9595063213546051,-0.01567173237521849,0.059352625835002344,-0.04220261789232086,0.39558059568236226
"frozenset({'Speed_Slow', 'Category_sports_leisure'})","frozenset({'On_time_delivery', 'Positive_review'})",0.04888868687786919,0.7413935730194082,0.03558020089995909,0.7277798438081071,0.9816376487378253,1.0,-0.0006655573446514018,0.9499900029382669,-0.019288001260759892,0.047144698329338354,-0.05264265614064884,0.3878854097223892
"frozenset({'On_time_delivery', 'Category_bed_bath_table'})",frozenset({'Positive_review'}),0.0916231080405436,0.7680469069587746,0.06898777328303259,0.7529516817144558,0.9803459592017743,1.0,-0.0013830714534565636,0.9388976806275142,-0.021593631378430306,0.0872509456305545,-0.06507878401792183,0.4213870127257552
"frozenset({'On_time_delivery', 'Category_furniture_decor', 'Medium'})",frozenset({'Positive_review'}),0.043088950502249895,0.7680469069587746,0.03242579882732603,0.7525316455696204,0.9797990705403791,1.0,-0.0006685363300267394,0.9373040588366656,-0.02109137600546107,0.041640400644393075,-0.06688965077260994,0.3973750796111426
"frozenset({'Category_computers_accessories', 'On_time_delivery', 'Speed_Slow'})",frozenset({'Positive_review'}),0.04407072405799736,0.7680469069587746,0.033143948002363526,0.752062706270627,0.979188509785893,1.0,-0.0007044352978150051,0.9355312770913978,-0.021750083454345807,0.04254822560128834,-0.06891134961199573,0.39760812644308136
"frozenset({'Speed_Slow', 'Category_health_beauty'})",frozenset({'Positive_review'}),0.051543111676741964,0.7680469069587746,0.03873460297259215,0.7514991181657849,0.9784547159254715,1.0,-0.0008529245257602111,0.9334095369366557,-0.022689578528354692,0.04960534587534051,-0.07134109994406813,0.4009658594296831
"frozenset({'On_time_delivery', 'Category_furniture_decor', 'Speed_Slow'})",frozenset({'Positive_review'}),0.044525248852324895,0.7680469069587746,0.03335302940775419,0.7490812576561862,0.9753066523271521,1.0,-0.0008444502548436775,0.9244151747078289,-0.025814355995189976,0.04280314519704145,-0.08176502004747008,0.3962535145291903
"frozenset({'Speed_Slow', 'Expensive'})",frozenset({'Positive_review'}),0.2296713785737012,0.7680469069587746,0.17001045407026955,0.7402335246388284,0.963786870218541,1.0,-0.006387937860219461,0.8929292847305437,-0.046507837750705855,0.20539911259500065,-0.1199095125452926,0.4807938918865768
"frozenset({'On_time_delivery', 'Category_bed_bath_table', 'Medium'})",frozenset({'Positive_review'}),0.05631562201718104,0.7680469069587746,0.0416162901686287,0.7389830508474576,0.9621587485764368,1.0,-0.0016367491351266666,0.8886514603527466,-0.040009128799857706,0.053167026688035676,-0.12530057577698026,0.3965838096264061
"frozenset({'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.3355574746602427,0.7680469069587746,0.246161538111904,0.7335897922141251,0.9551367052813364,1.0,-0.011562342407792803,0.8706614321162042,-0.0660242972911543,0.2870879849029399,-0.14855208134053813,0.5270465264968174
"frozenset({'On_time_delivery', 'Category_bed_bath_table', 'Speed_Slow'})",frozenset({'Positive_review'}),0.05935184764328894,0.7680469069587746,0.043498022817144676,0.7328840557512636,0.9542178337170253,1.0,-0.0020869801875718352,0.868361092010413,-0.04853068161048698,0.055489197870884695,-0.1515946640179595,0.3947593236182728
frozenset({'Speed_Slow'}),frozenset({'Positive_review'}),0.6475523839825462,0.7680469069587746,0.47324212535793825,0.7308167448128703,0.9515261869964112,1.0,-0.024108480253637155,0.8616921319269178,-0.12628751115819348,0.5021897669393424,-0.16050728902885286,0.6734898978121092
"frozenset({'Speed_Slow', 'Expensive'})","frozenset({'On_time_delivery', 'Positive_review'})",0.2296713785737012,0.7413935730194082,0.16175628380528156,0.7042944785276073,0.9499603235826408,1.0,-0.008520600175767945,0.8745404065941172,-0.06400398176953047,0.19986970391337555,-0.14345774358726665,0.4612365878175758
"frozenset({'Heavy', 'Speed_Slow', 'Expensive'})",frozenset({'Positive_review'}),0.12832143993454842,0.7680469069587746,0.0936139266396982,0.7295267781241146,0.9498466454513986,1.0,-0.004942958398527902,0.8575824676191562,-0.05711483566007714,0.11661589681452209,-0.16606861469104794,0.42570623369271926
